%time,field.v,field.h,field.vl,field.actual_v,field.u,field.rpm,field.pwm
1423689544431319331,2.04747973581,4.19252,2.35721357599,2.0504,0.787134857542,220.0,1382
1423689544547414664,2.04603379923,4.22624,2.36321611397,2.0504,0.853972473376,220.0,1382
1423689544668175998,2.04532484409,4.25996,2.42099470922,2.0504,0.430371739128,220.0,1382
1423689544786028331,2.03994573343,4.29368,2.47068573416,1.99448,0.226727993226,214.0,1382
1423689544906309998,2.03232180527,4.31616,2.42107829255,1.99448,1.00212916009,214.0,1382
1423689545021940331,2.03324718921,4.34988,2.37686273994,1.91992,1.43413271812,206.0,1381
1423689545137725664,2.0389353557,4.37236,2.30154795646,1.91992,1.97362395762,206.0,1381
1423689545256969998,2.05057104132,4.40608,2.31216351664,1.91992,1.49338280671,206.0,1381
1423689545373200665,2.05691129041,4.4398,2.38349439101,1.88264,0.621589875086,202.0,1381
1423689545489666998,2.05363959212,4.47352,2.42780388422,1.88264,0.353994616144,202.0,1380
1423689545608089331,2.04741787071,4.496,2.35620425543,1.84536,1.35413590832,198.0,1380
1423689545726012665,2.05222313077,4.52972,2.34494790535,1.84536,1.35333103713,198.0,1379
1423689545845279998,2.05701919787,4.5522,2.27657928035,1.84536,1.93216308825,198.0,1379
1423689545962754665,2.06819657542,4.59716,2.38095720839,1.82672,0.502256850597,196.0,1378
1423689546079790331,2.06360847903,4.6646,2.36530134412,1.82672,0.967378722102,196.0,1378
1423689546196826998,2.06414866108,4.69832,2.46578560908,1.82672,-0.139437244004,196.0,1377
1423689546314583665,2.05248614996,4.73204,2.4943459754,1.78944,-0.0252941471487,192.0,1377
1423689546431001998,2.04208284255,4.76576,2.45993727151,1.78944,0.786400238394,192.0,1376
1423689546547019998,2.04062916511,4.78824,2.37633456274,1.80808,1.88680780965,194.0,1376
1423689546664185998,2.05130758932,4.8332,2.35852990097,1.80808,1.80517101025,194.0,1375
